a_racel,a_sf1,a_sf2a,a_sex_cr,a_age_cr,a_netinc1,a_indpxus_xw
1,5,3,1,21,1050.5,1.261118889
1,2,3,2,20,493.2623901,1.160057902
3,5,1,2,43,682.25,1.034881473
1,4,3,1,78,216.9444733,1.211338639
1,2,3,2,74,232.2778168,1.203931808
1,4,1,2,55,536.6071167,1.138303041
14,5,2,2,41,1440.599976,0.346396416
1,2,3,1,63,1583.325806,1.152221799
1,4,2,2,62,1247.75,1.193611979
1,3,3,2,56,1121,1.207628727
1,1,3,1,44,1691,1.361079454
1,2,3,2,43,871,1.202087879
1,2,3,1,21,739.333313,1.574056625
1,1,3,2,41,1181.833374,1.14123714
1,3,3,1,40,260,1.25573945
1,3,3,2,19,804.0976563,1.321289063
1,4,3,1,17,0,1.129254937
1,1,3,1,61,589,0.9586097
1,5,3,1,46,852.166748,1.344562411
1,2,3,2,47,972.3934937,1.105787396
1,4,3,2,18,0,1.276188612
14,2,3,2,45,1493.57666,0.318799406
1,2,3,1,34,511,1.26572752
14,4,3,1,19,205.8333588,0.339527547
1,4,3,2,61,766.833313,1.068369508
1,3,3,2,34,1176.526489,1.017545342
1,3,3,1,42,42.9805069,1.11512506
1,3,3,2,31,1376.260132,1.020634055
1,1,3,1,40,2052.666748,1.220561862
1,1,3,1,43,1535.166626,1.381587744
1,2,3,2,41,1079.04895,1.202364445
1,3,3,1,60,1545.666748,1.129378676
1,1,3,2,56,0,1.168719888
-7,4,-7,1,33,471.1092834,1.335155845
1,3,3,1,84,516.34552,1.148000121
1,5,1,2,81,238.3332977,1.196726203
1,1,3,2,68,636.4395142,1.083435535
1,2,3,2,56,272.6666565,1.288147688
1,2,3,1,58,757.776123,1.556307673
1,2,3,1,30,1051,1.743356347
1,2,3,1,86,953.4306641,1.34422493
1,4,1,2,88,0,1.947531581
1,3,3,2,54,1124.333252,1.005444169
1,4,3,1,22,336.3472595,1.367466331
1,3,3,1,20,748.402771,1.320704818
1,3,3,1,20,771.125,1.042790532
1,4,2,1,56,1291,1.221632719
1,4,3,2,53,0,0.944745362
1,2,3,2,53,2491.138916,1.055418491
1,4,2,1,59,372.8055725,1.3879807
1,2,3,1,67,808.8757935,1.032408595
1,2,3,2,63,706.5549316,0.978536189
1,4,3,1,74,1327.852295,1.005372286
1,3,3,2,67,362.9167175,0.974677205
1,2,3,2,29,1525.079834,0.986720622
1,5,1,2,61,982.4929199,0.995528698
1,4,1,1,59,647,1.194219828
1,2,3,2,21,771,1.065158248
1,3,3,2,54,774.1954956,0.896912277
1,4,3,1,52,1132.172607,1.092006803
1,1,3,1,43,1250,0.988841712
1,4,2,2,28,1170.81665,1.005875468
1,1,3,1,46,2091.208252,1.244769216
1,1,3,2,47,2509.541504,1.01347506
1,4,3,2,47,1821,0.906500578
97,4,2,2,36,914.8599854,1.074293852
-7,4,-7,1,39,1501.154663,1.250946403
1,2,3,2,18,402.6666565,1.310754895
15,3,3,2,40,1263.659912,0.844419241
1,5,3,2,33,407.3267212,0.85458082
1,4,3,1,37,1135,0.969748616
1,2,3,2,54,831.208252,0.930706739
1,2,3,1,49,971.3013306,1.271384597
1,3,2,2,61,806.9445801,1.206311584
1,4,3,1,59,2903.505615,1.486128449
1,3,3,1,30,591,1.594454288
1,2,3,2,57,0,1.094876885
1,4,3,1,59,2099,1.217577338
1,3,3,2,46,541.6600342,1.051944852
1,4,2,1,47,1750.333374,1.32610774
1,3,3,2,19,857.666687,1.286120296
1,2,3,1,28,1191,1.262169123
1,2,3,2,27,1171,1.032609224
1,3,3,2,25,1454.458618,0.959096611
97,3,3,1,30,0,0.9517591
1,3,3,1,48,2130,1.357868314
1,2,3,1,67,1131.327637,1.238489389
11,2,3,2,22,521,0.180531755
-7,2,-7,2,19,0,0.18366015
9,4,1,1,78,767,0.45874092
9,4,2,2,75,383.5000305,0.480707407
-7,4,-7,1,43,0,0.442822665
1,1,3,1,22,215,4.118555546
1,1,3,1,19,778.666748,0.829017043
1,1,3,2,19,679.402771,1.029668689
1,3,3,2,83,524.000061,1.228640795
1,5,3,1,78,730.000061,1.136617541
1,2,3,2,47,1395.804565,1.043276668
1,2,3,2,16,0.03472222,1.175740004
1,3,3,2,29,1072.493408,1.069453716
1,1,3,1,23,205.8333588,1.182025909
1,4,3,2,44,995.166687,0.943374634
1,5,2,2,52,355.333252,0.91916728
1,2,3,1,58,1411.971069,1.267990947
1,1,3,1,24,1018,1.447184682
1,2,3,1,55,2791,1.14185679
1,2,3,2,57,1052.277344,0.944192231
1,2,3,2,59,0,1.023753524
1,2,3,2,72,1390.138794,1.038413882
1,2,3,2,53,3677.659912,0.906511188
1,1,3,1,50,2991,1.118257761
1,1,3,2,17,0,1.140441895
1,1,3,2,82,1676.556885,1.063515782
1,3,3,2,62,933.3334351,0.949512303
1,5,1,1,67,433.3334045,0.983719528
1,3,1,2,83,507.0000305,1.12656498
1,2,3,1,85,1153.666626,1.255816936
1,2,3,1,33,2532.888916,1.033566475
1,3,3,2,30,1194,0.97666806
1,3,2,1,35,1391,1.06507194
1,3,3,2,25,981.006897,1.01905489
1,4,2,1,34,1080.083374,0.912994325
1,5,2,2,73,431.3333435,1.062621355
1,4,2,1,76,988.0001831,1.063620448
1,3,2,2,47,649.3598633,0.913185716
1,2,3,1,41,0.13888891,1.014717221
1,2,3,1,41,3125.493164,1.159397364
1,3,3,2,17,229.3333282,1.066708684
1,2,3,1,44,1692.388916,0.966075182
1,2,3,2,75,955.1088867,1.325549603
1,2,2,2,24,0.027777778,1.165001154
-7,3,-7,1,32,3070.779785,1.19783926
1,3,3,2,63,974.333374,1.139076948
9,1,3,1,25,1724.333374,0.738735735
-2,2,3,1,22,0,0.652935624
1,1,3,2,39,2414.859863,1.241814256
1,3,3,1,36,1291.069458,1.475189209
1,3,3,2,48,1678.528442,1.297564983
1,2,3,1,45,1336.81665,1.619655848
1,3,3,2,23,823.22229,3.60231781
1,2,3,1,27,2504.888916,4.621880054
1,3,3,2,34,2214,1.134494424
1,3,3,1,34,1484.859985,1.203549504
1,3,3,1,42,515,1.122390389
1,2,3,2,81,2523.472168,1.27584064
1,3,3,2,44,920.9998779,1.096105337
1,2,3,1,39,2641.694336,1.322854638
1,5,3,1,20,961,2.00703311
1,4,2,2,66,1054.552612,0.89865458
1,2,3,2,50,0,0.95895189
1,3,3,2,36,1230.319824,0.819099963
1,2,3,2,23,507.0695496,1.218333125
1,3,3,1,27,1521.130615,1.289936423
1,3,3,1,61,966.277771,1.167017341
1,4,2,2,58,1629.567871,0.899769306
1,2,1,2,69,689.430542,1.000987887
1,3,3,1,69,1440.666748,1.136346221
1,1,3,2,53,818.361084,1.153576374
1,4,3,1,55,510.1285095,1.310985565
1,2,3,2,20,658.3266602,1.265263438
1,2,3,1,19,958,1.144224763
1,4,3,1,52,1675.066528,1.163267851
1,3,3,2,49,516.3692627,0.987986743
-7,1,-7,1,22,0,1.675639629
1,4,1,1,41,663.005127,0.94705236
1,4,2,1,39,723.3889771,0.939292729
1,5,2,2,72,1344.297485,1.041631699
1,2,3,1,36,4195.166504,1.257961273
1,2,3,2,34,143.8599854,1.12310648
1,2,3,1,61,629.5874634,1.196786165
1,5,1,2,55,1131.346924,0.941645265
1,1,3,1,71,4607.641113,1.109586477
1,4,2,2,69,1046.02771,1.125793576
1,3,3,2,34,1316.32666,1.139934421
1,5,1,1,38,394.3332825,1.243966222
1,4,3,1,62,338.4682922,1.389074206
1,4,2,2,68,1093.963623,1.142034769
1,4,2,1,71,1257.5,0.92931062
1,5,1,2,75,217.0581818,1.074362636
1,3,3,1,59,913.9085693,1.067254543
1,2,3,1,58,993.2943726,1.076789498
1,4,3,2,55,771.5605469,1.017095089
1,3,1,2,58,651.083252,0.985194683
1,3,3,1,50,720.5979004,1.006457686
1,5,1,1,56,1422.416626,1.018998861
1,2,3,2,26,764.3933716,0.99562186
1,5,3,1,39,728.833374,1.136821866
1,3,3,2,35,1128.060059,0.993776917
1,3,3,1,40,1399.333374,1.16269052
1,2,3,2,40,1378.620972,0.941580892
4,3,3,1,32,3240.586914,1.460041046
-7,2,-7,2,32,1511.860107,1.109655023
1,5,1,1,49,1602.282837,1.047638893
1,1,3,2,50,2306.694824,1.037173867
1,4,3,2,61,553.6945801,1.247952223
1,2,3,2,44,314.9999695,1.003081679
4,2,3,2,64,415.333252,0.948914289
1,5,1,2,36,683.3334351,0.832855642
1,5,1,2,83,781.833374,1.230306625
1,3,3,2,29,2094.571777,0.937179625
1,3,3,1,39,1528.676636,1.057512164
4,1,3,2,31,143.8599854,0.962315023
1,3,3,1,36,1574,1.094004989
4,3,3,2,29,0,0.932601571
1,2,3,2,73,788.333374,1.116380334
1,2,3,1,56,312.5000916,1.105705142
1,1,3,2,59,442.7039185,0.928291917
1,3,2,2,53,893.4833984,1.013490796
1,3,3,1,58,591.666748,1.117641568
1,3,3,1,36,1682.31665,1.206645012
1,3,2,2,39,1367.859985,0.986673176
1,3,3,2,16,0,0.973195612
1,3,3,2,50,1661.207275,1.184356689
1,3,3,2,17,130.069458,0.987582803
1,4,2,1,74,1192.817505,0.97457093
1,3,2,1,40,-1535.666748,1.204151154
1,1,3,2,33,1057.526611,1.075412393
1,1,3,1,66,1783.875244,1.164983988
1,4,3,2,60,563.291687,1.064154744
1,2,3,2,47,2191,0.881210089
1,3,3,2,43,825.1600342,0.990015686
1,5,1,1,34,1156.666626,1.354382634
1,2,3,1,40,1950.361084,1.150972962
7,2,3,2,37,1406.694458,0.967882037
1,2,3,2,67,322.083374,0.987356722
1,2,3,1,75,1532.583252,1.110302448
1,3,3,2,50,852.388916,1.085204601
1,2,3,1,49,1792.388916,1.209084868
1,3,3,2,26,1041,1.095417857
1,4,2,2,77,1094.694458,1.10725534
1,3,3,1,47,1241,1.164904237
7,2,3,2,31,1035.593262,1.073239088
1,2,3,2,43,1191.697632,0.995645523
1,2,3,1,73,1846.389038,0.977590799
1,1,3,2,70,248.3888702,1.182133436
1,3,3,1,58,592.7687378,1.392936587
1,4,3,1,33,526.500061,1.629557371
1,1,3,2,84,729.4025879,1.288688302
1,1,3,2,28,676.2982788,1.050308228
1,2,1,2,25,662.6600342,0.973012328
-7,1,-7,1,33,1210.089355,1.383591533
1,1,3,2,85,2002.47522,1.904918194
1,2,3,2,19,496.4570313,0.866708755
1,1,3,1,21,1109,1.40843761
4,1,3,1,41,771,1.109059572
1,2,1,2,82,1117.365479,1.318600655
1,2,3,2,56,1391.419678,1.067138553
1,1,3,2,17,0,0.942609608
1,2,3,2,36,1728.307251,0.936811328
1,4,2,1,69,575.6884155,1.318961501
1,3,3,2,66,238.3332977,1.102702737
1,1,3,2,42,476,0.989182651
-7,2,-7,1,42,1013.134155,1.165111661
-7,2,-7,1,18,134.0925903,1.230125785
1,3,3,1,66,1906.889038,1.026584506
1,3,3,2,58,267,0.953170896
1,1,3,1,54,4991,1.094830275
1,2,3,2,66,3456.083496,1.022626519
1,2,3,2,57,1004.320923,0.953477442
1,3,3,2,38,3097.660156,0.850577354
1,3,2,2,40,2199.409912,0.984194696
-7,1,-7,1,23,889.157959,1.61813736
-7,2,-7,1,16,707.5971069,1.255324841
1,1,3,2,66,2476.022949,0.927637339
1,5,1,2,48,1487.980225,0.924560547
-7,1,-7,1,46,2496.72998,1.107190132
-7,2,-7,2,17,0,0.888719797
-7,2,-7,1,20,0,1.485532641
1,2,3,2,49,1179.473999,0.918271661
-7,2,-7,1,55,1425.648926,1.123831153
1,2,3,2,56,994.472229,0.936898291
-7,2,-7,1,57,1001.168518,1.138976097
1,3,3,2,75,671.7543945,1.026218653
1,4,3,2,50,34.72221756,1.062224627
-7,1,-7,1,52,3270.251221,1.183825493
1,4,3,2,42,1511.693359,1.022971392
-7,2,-7,1,48,1759.063721,1.229881883
-7,2,-7,2,19,398.2864685,1.027941346
1,2,3,2,51,1061.378662,1.007893085
-7,2,-7,1,52,1904.662598,1.055796862
1,4,1,2,58,1230,0.868059397
1,3,3,2,52,1810.993408,1.174030662
-7,5,-7,1,53,2418.648926,1.328689933
97,2,3,2,32,693.6333008,0.993596673
1,3,3,1,22,355.3332825,1.299158573
1,4,2,2,18,1262.659912,0.802957058
1,4,2,1,52,0,1.007965088
1,5,1,2,60,1217.860596,0.928075671
1,3,3,1,29,563.3265381,1.121159911
1,2,2,1,63,555.5192261,1.030659199
1,2,3,2,77,1154.034912,0.995194912
2,3,3,1,30,3191.540771,1.275520921
1,3,3,2,28,0.192071319,0.894962609
1,3,2,2,29,792.8562622,0.842197537
1,3,2,2,83,60.97102356,1.08049798
1,3,3,2,56,1141.50769,0.964819372
1,2,3,1,59,917.5111694,0.98329854
1,5,2,2,73,682.7719116,1.044258356
1,3,2,1,68,1851.806641,0.897554815
1,4,3,1,59,1170.194458,0.965414762
1,3,3,2,59,65.20832062,0.958178878
1,1,3,2,35,455.0544128,0.939136028
1,2,3,1,54,1237.041626,0.988057017
1,3,3,1,69,1794.694214,0.966774762
1,5,3,2,56,830.7944336,0.853752971
1,3,3,1,23,888.3183594,1.186917067
1,3,3,2,17,467.6268311,1.036283493
1,4,3,1,78,658.999939,1.058670998
1,5,2,2,71,398.6665649,1.079869747
1,1,3,2,51,923.6774902,1.11545074
1,3,3,1,57,2291,1.084288955
2,1,3,2,61,653.333374,0.981403351
1,2,3,1,62,15000,1.108672857
1,4,3,2,62,429.6666565,1.064829707
1,2,3,2,68,424.038269,1.21688056
1,1,3,1,69,918.3334961,0.988933682
1,2,3,2,26,1123.660034,1.100033879
1,3,3,1,28,2014.666626,1.501776457
1,2,3,2,28,664.8599854,1.080359697
1,2,3,1,31,2718,1.229471684
1,5,1,1,71,544.72229,1.175383925
1,5,1,2,75,314.3242798,1.306639552
1,2,3,2,41,1571,1.078583241
1,1,3,1,54,358.3359375,1.167040467
1,2,3,2,31,1096,1.023044109
1,2,3,1,26,1941,1.420737147
1,4,3,1,31,1204.333374,1.199475884
1,4,3,2,29,1593.083374,1.068136334
1,4,2,1,31,1973.067871,1.001570702
1,5,1,2,72,1001.494629,1.006476641
1,3,2,1,55,2157.666748,0.955565274
1,2,3,2,49,1391,0.898711443
1,3,3,1,46,1941,1.313474298
1,1,3,2,45,424.3333435,0.969427586
1,3,3,2,18,857.666687,1.212631345
1,2,2,1,20,966,1.526779413
1,4,3,1,81,575.25,1.075823784
1,3,3,2,81,346.6665955,1.117896438
1,3,3,2,26,957.6600342,0.956540406
9,4,2,1,65,0,0.487757444
9,4,2,2,69,0,0.59550482
1,1,3,1,31,1491,1.185218453
1,1,3,2,33,881.050293,1.049149275
1,2,3,1,34,707.9022217,1.091510415
1,5,1,2,37,304.1933594,0.993272185
1,3,3,2,48,-1142.333374,0.967959046
1,3,3,1,64,12622.66699,1.071246505
1,2,3,1,61,1191.666382,1.046824098
1,2,3,2,62,1616,1.013395429
1,3,3,2,59,1.389063954,0.973741829
1,4,3,1,66,1091,0.908672035
1,3,3,2,50,1191.347168,1.010191321
1,3,3,1,52,233.6805573,1.075687528
1,1,3,2,30,3522.449219,1.088164568
1,4,3,1,44,339.6666565,1.010730028
1,4,3,1,24,2027.666626,1.243417621
1,3,3,2,25,1041,1.015677333
1,3,3,2,70,257.6607666,1.160143614
1,2,3,1,70,827.892395,1.191647172
1,3,3,1,31,1767.388916,1.239704251
1,2,3,2,28,1214.5,1.095566034
1,2,2,2,52,641,1.051029682
1,2,3,1,55,3293.083008,1.023255706
4,3,3,1,24,814.333313,1.644606471
-7,2,-7,1,22,702.6334229,1.644606471
-7,4,-7,2,47,768.9666748,1.028450489
-7,4,-7,1,50,748.6333618,1.253162026
1,3,3,1,46,6085.34375,1.285342336
1,3,3,2,42,618.6417847,1.037145138
1,4,3,2,23,303.3267212,1.145760417
1,2,3,1,29,979,1.346037865
1,2,3,1,67,1373.777832,0.914153159
1,4,3,2,64,669.6375732,0.983266175
1,3,3,1,80,663.6460571,0.929260075
1,1,3,2,58,2856.027832,1.021081924
1,4,3,1,55,2939.277832,1.10315764
1,2,3,1,20,642.388855,1.63718617
1,2,3,1,31,2059.859863,1.092359662
1,2,3,2,30,1134.082275,0.978554547
1,3,3,2,64,848.944519,1.00430429
1,3,3,1,56,1462.875,1.028239489
1,3,3,1,32,2477.659912,1.154540062
1,2,3,2,31,2377.659912,1.034217596
1,1,2,2,51,1134.859985,1.082172394
1,2,3,2,17,0,1.162970781
1,3,2,1,87,973.2268066,1.200093865
1,3,3,1,39,1898.119019,1.152687192
-7,2,-7,2,37,1009.715698,1.051925421
1,1,3,2,42,557.3297119,0.987246275
-7,2,-7,1,40,2604.806152,1.113036752
1,4,3,1,74,1289.35083,1.078983188
-7,4,-7,2,72,1145.486572,1.050320148
1,2,3,2,58,2314.472168,0.930293024
1,1,3,1,45,2716.549072,1.103133321
1,2,3,2,60,346.6665955,0.98409158
1,3,3,2,55,180,1.016181111
1,4,1,2,86,1235.864624,1.963031769
1,3,3,2,43,1470.604248,1.04922986
-7,2,-7,1,49,1097.883423,1.269037843
-7,2,-7,2,17,0,1.12820828
-7,1,-7,1,19,250.6600342,1.130188107
1,2,3,2,34,1295.993408,0.938942671
1,3,3,1,63,681.222168,1.083636522
1,1,3,2,61,1559.27771,1.041913271
1,3,3,1,81,1145.277832,1.112843275
1,4,1,2,81,372,1.149127603
1,1,3,1,56,869.9998779,0.997911096
1,5,1,2,55,1168.333374,0.99294883
1,4,3,1,47,954.888916,1.14364326
1,2,3,1,32,1365.277832,1.234634161
4,2,3,2,25,1091,0.973213851
1,1,3,1,27,1491.208374,1.276403785
1,2,3,1,63,2994.472168,0.984170437
1,3,2,2,62,1553.580688,0.947365403
1,2,3,1,57,692.388916,1.069968104
1,2,3,2,51,692.388916,1.073094249
-7,1,-7,1,19,335.8332825,1.207946658
-7,1,-7,2,21,199.9999542,1.303356767
1,4,3,1,38,642.388916,1.09784615
1,2,3,2,34,1341,0.998325408
1,3,3,1,46,1236,1.282233477
1,3,3,2,39,1294.472168,1.061401844
1,4,3,2,20,861,1.305376887
1,3,3,2,46,517.6600342,1.041284084
1,3,3,2,51,1501.962891,1.293241143
5,2,3,1,32,0,0.510797799
5,5,2,2,22,318.500061,0.475988775
1,4,2,2,68,635.333374,1.244289994
2,5,1,2,61,684.0345459,1.072646379
1,3,3,2,18,768.6192627,1.091966033
1,2,3,2,37,1575.909912,1.077355862
15,1,3,2,40,2721.349609,0.418987483
15,4,3,2,19,130.0000153,0.456112087
15,2,3,2,17,130.0000153,0.456112087
1,5,1,1,62,1541.150024,0.982527494
1,1,3,2,35,1197.875854,1.071891546
1,1,3,1,36,4563,1.17555964
1,3,2,2,43,885.0335693,1.103053451
1,2,2,1,47,3331,1.348144889
1,1,3,1,57,7999.333496,1.073284268
1,2,3,2,57,17.36110878,1.042406321
1,1,3,2,65,3157.613525,1.368461967
1,2,3,1,67,1623.05542,0.921690524
1,3,3,2,67,1613.208252,1.121443629
1,2,3,2,75,964.9793091,1.248476386
1,3,3,1,49,4406.854492,1.570300221
1,2,3,1,24,1038.633301,1.687879086
1,4,3,1,21,1508.708252,1.687879086
1,3,3,1,19,425.2590637,1.432391167
4,3,3,1,40,1707.017822,1.177689075
4,3,3,2,44,1218.893311,1.037822604
4,2,3,2,16,24,1.126023412
1,2,3,2,33,1865.077271,1.06080091
1,1,3,2,20,265.0833435,1.359248757
1,2,3,1,25,-4170.427734,1.628044248
1,2,3,2,55,3244.045166,1.059740067
1,2,3,1,57,3430.055664,1.094036698
1,2,3,2,47,1293.694458,0.939628899
1,2,3,1,50,1352.390381,1.123989344
1,5,1,2,64,447.2121277,1.057578325
1,3,3,1,66,1599.361084,0.989178538
1,3,3,2,60,472.3334351,1.063291669
1,2,3,1,69,2900.423584,0.987078846
1,3,3,2,67,0,1.208616138
1,4,1,2,83,773.62146,1.146199107
1,1,3,1,40,298.01297,1.197332263
1,2,3,2,38,1469.408081,1.072451353
1,1,3,1,58,2761.170654,1.086748242
1,2,3,2,40,290.6738892,1.075581193
1,2,3,1,53,201.0669403,1.171188235
1,3,3,1,67,690,0.863874316
1,3,1,2,66,376.6665955,1.076188445
1,2,3,2,22,1491,1.345527053
4,2,3,1,24,1182.388916,1.48743844
1,2,3,1,23,2394.472168,1.48743844
1,1,3,2,41,2085.02124,1.027388811
1,1,3,1,49,5022.25,1.239202738
1,5,1,2,79,797.333374,1.134583116
1,2,2,2,36,2868.993164,0.940298259
1,5,2,1,49,577.166626,1.337353826
1,3,3,2,44,578,1.082557201
1,2,2,1,78,896.000061,0.955366969
12,1,3,1,26,1699.914795,0.404420465
12,2,3,2,27,0,0.297458827
1,2,3,2,43,4202.548828,1.574137449
1,2,3,1,44,3382,1.961279392
1,5,1,2,31,1313.000122,1.94522202
1,1,3,2,28,1222.993408,1.522026896
1,3,3,2,39,132.1600189,1.787810206
1,3,3,1,47,2041,1.520045161
1,1,3,1,25,1151.416626,1.646930337
11,4,2,2,38,2491.28125,0.294947445
11,3,2,1,47,926.3995361,0.270382047
13,2,3,2,26,1228.91394,0.232098565
11,2,3,1,30,0,0.274395704
1,3,3,1,22,1981,1.292375088
1,1,2,2,38,1637.666626,1.72511673
17,5,1,2,56,743.3331909,0.304364651
4,2,3,1,36,4941,2.540969372
4,2,3,2,34,1182.666626,2.17153573
11,3,1,1,37,1341.714844,0.196171552
1,4,2,2,63,951.7475586,1.301666737
1,4,3,2,71,0,1.530201197
1,4,1,2,92,837.6665039,2.416395426
1,2,2,1,65,1171.041626,1.745264769
1,4,3,2,67,924.9165039,2.303231716
1,4,1,1,80,3017.404785,2.616615057
97,4,3,1,70,0,0.376440614
2,2,3,1,57,1636.812256,1.023680568
1,2,3,2,53,1342,1.640648365
1,4,3,2,28,1791,1.668665171
4,1,3,2,32,987.666687,2.179138184
14,4,3,1,70,780.0001221,0.477225035
14,5,1,2,72,708.000061,0.422247142
1,1,3,1,54,-501.0967407,1.43160212
1,2,3,2,50,1897.915527,1.565419197
4,2,3,2,35,817.8234863,1.811935186
17,3,3,1,47,1389.073975,0.900735557
4,2,3,1,34,2391.104248,1.774102688
97,2,3,2,29,1691.069458,0.397232443
1,3,3,1,57,1886.833374,1.280049086
15,3,2,2,70,472.0000916,0.449092329
5,2,3,2,42,1803.306396,0.503062367
1,2,3,2,36,1891.718018,1.673095584
1,2,3,1,40,3908.492188,1.881043673
1,2,3,1,37,3326.777832,2.01187253
4,1,2,2,33,2292.388916,1.744160652
97,4,1,1,54,1353.333496,0.311427742
1,4,3,1,44,2511.833252,2.105799675
97,3,3,1,31,1809.563721,0.380142391
14,3,3,2,30,833.8598633,0.398148417
1,1,3,2,44,143.8599854,2.805372715
1,3,3,1,45,528.0048828,2.998838902
1,3,3,2,44,1359.32666,2.804022074
5,2,3,1,20,285.999939,1.014233112
14,3,3,1,39,1692.041626,0.364020079
1,5,3,2,42,2118.863037,1.399508238
1,5,1,2,79,569.9932861,1.545299888
15,1,3,2,49,1129.276611,0.439097852
15,1,3,2,16,0,0.3870067
15,3,3,1,45,1291.346802,0.521199107
1,3,3,1,39,4186.757324,1.5305897
1,1,3,2,28,1031,1.415175319
4,1,3,2,35,944.4102173,1.249918699
4,1,3,1,34,1039,1.605802894
14,4,3,1,48,1074.333374,0.376871973
15,3,3,1,42,227.2002716,0.46487993
10,1,3,2,26,1391.347168,0.716882229
1,2,3,2,56,834.2089844,1.406703472
-7,3,-7,1,57,13061.77539,1.436345577
1,3,3,1,18,47.15337753,1.272537589
9,4,1,2,45,598.3267822,0.608798921
-7,1,-7,2,23,0,0.703802884
14,5,2,2,72,1147.403442,0.333199203
1,2,3,2,20,1161.509155,1.275527716
1,3,3,2,73,1241.479492,1.187761664
1,2,3,2,29,1202.513306,1.73427701
1,3,3,2,30,2796.526367,1.495108247
13,2,3,1,32,1272.709961,0.354382694
13,3,2,2,26,387.8265991,0.305816621
10,2,3,2,31,86.66001892,0.508221626
10,2,3,1,36,3491,0.662499666
9,3,3,2,27,1191,0.52274698
1,3,3,2,44,1400.799683,1.552678108
16,4,3,1,39,1191,0.386189431
-7,1,-7,2,38,1725.187988,0.345094889
12,3,3,2,67,599.999939,0.352700889
2,1,3,2,55,3634.859863,1.336551189
1,3,3,1,53,2518.694336,1.686029196
1,1,3,1,17,0,1.172254086
14,3,3,2,78,777.833252,0.360362887
1,1,3,2,46,100,1.354060888
-7,1,-7,1,46,2162.291992,1.529653668
9,2,3,1,33,662.666687,0.828496873
9,1,3,1,23,1511,0.85688293
9,1,3,1,23,960,0.85688293
9,3,3,1,27,891,0.902139187
1,2,3,2,82,1170.791504,1.771883011
11,2,1,1,29,1227.333374,0.356522948
11,2,1,2,27,364.8599854,0.291902333
9,2,3,2,52,144.3303986,0.385828167
14,2,3,2,69,378.4789734,0.247730121
10,2,3,2,44,933.2045898,0.466998816
16,1,3,1,40,5519.65918,0.368894309
4,3,3,2,25,0.006944444,1.373931766
10,1,3,2,50,0,0.513460398
1,3,3,1,28,5004.333008,2.43514061
10,3,3,1,25,1991,0.827876031
10,2,3,1,21,1395,0.730134904
1,1,3,1,68,3086.760742,1.098047376
9,3,3,1,36,2714.882568,0.383785993
9,1,3,2,33,0,0.331096798
4,3,2,2,33,1507.666626,1.132993579
15,1,3,1,35,857.666687,0.262298733
1,4,2,1,52,3691,1.800099015
1,2,3,2,51,1462.893311,1.490071535
1,1,3,2,18,0,1.233554006
1,5,2,1,39,1107.706055,1.347563982
4,2,3,2,28,1991,1.212727189
4,4,3,2,56,567.666626,1.258231759
-7,3,-7,1,26,1555.283203,1.642591238
97,3,3,1,52,78.20832825,0.4975591
97,2,3,2,52,2978.118408,0.40118733
13,1,3,1,24,1792.469727,0.478514522
10,2,3,1,49,2511.833252,0.42775014
10,3,3,2,18,792,0.312578261
10,2,3,1,51,1792.428833,0.274285346
12,2,3,2,34,1093.083374,0.202429339
1,1,3,2,66,1857.190918,1.226024389
-7,1,-7,1,67,544.1049194,1.164328337
2,3,3,1,30,1691,1.582883
-9,-9,-9,2,71,6.283793926,1.262158155
1,3,3,2,45,1674.859985,1.553226471
1,1,3,2,17,52.5,1.352607369
1,2,3,1,45,2791.069336,1.824591994
1,4,3,1,71,3405.610107,1.559100509
1,5,1,2,88,122.3235626,2.295474291
-7,5,-7,1,92,449.9119263,2.363017321
4,2,3,2,52,1815.780151,1.626521945
4,3,2,1,61,1393.777832,1.686763048
-7,3,-7,2,29,1530.734375,1.760429144
4,2,3,2,61,3811.173584,1.464438677
1,4,1,1,68,1033.333374,1.164595842
1,3,3,2,67,216.6667175,1.221689701
1,4,3,2,22,973.8360596,1.315325618
11,3,3,1,27,1471.277832,0.5064888
1,2,3,2,28,1229,1.421767592
4,3,3,2,31,988.1503906,1.341466427
4,3,3,1,33,496.9125671,1.592784524
4,3,3,1,40,928.5703125,1.227260232
-7,4,-7,2,72,730.1742554,0.445058137
1,1,3,1,44,1303.694458,2.044655323
2,2,3,2,44,2591.694336,1.194841623
2,3,3,1,62,2491,1.800065756
2,4,3,2,63,730.666687,1.734201312
2,3,3,1,30,771.2467041,2.352663994
1,2,3,2,24,1203.174927,1.708810806
-7,2,-7,2,27,1170.453491,1.783826351
1,3,3,2,29,1638,1.66488564
4,4,3,2,37,1935.554443,1.215419531
1,1,3,1,40,2740.166748,1.498577237
8,3,3,1,48,5339.896484,0.45476082
4,3,3,2,47,2408.720703,1.374589324
1,5,3,1,42,400.833374,1.389348388
1,1,3,2,48,774.901001,1.354656339
1,2,3,2,51,3131.522705,1.577986002
1,1,3,2,17,85.0625,1.31523931
-7,2,-7,1,19,216.6667175,1.431579947
1,3,3,1,48,718.9215088,1.082301497
1,2,3,2,54,0.002920743,0.879958034
1,3,1,1,74,1557.635986,1.252456665
1,2,3,2,73,165.2772675,1.088390946
1,2,3,1,52,2491,1.063215971
